mission,filter,tile_id,path,file_format,naxis1,naxis2,pixscale_mas,ra_min,ra_max,dec_min,dec_max,corners_ra,corners_dec,coverage_mask_path,n_pix_total,n_pix_observed,n_pix_after_erosion
JWST,F150W,B3,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f150w_COSMOS-Web_30mas_B3_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.12265817959866,150.34420972444414,2.3485451042941046,2.598322546321641,"[150.27312643503734, 150.12265817959866, 150.19372514933036, 150.34420972444414]","[2.3485451042941046, 2.4032737334320387, 2.598322546321641, 2.5435867342211047]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F150W_B3.fits.gz,478272000,463921726,463921726
JWST,F150W,B4,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f150w_COSMOS-Web_30mas_B4_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.25824396380185,150.47979756122,2.2992163112219375,2.549001508072617,"[150.4087004088753, 150.25824396380185, 150.32932568283704, 150.47979756122]","[2.2992163112219375, 2.353959107777471, 2.549001508072617, 2.4942503176829214]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F150W_B4.fits.gz,478272000,466837506,466837506
JWST,F150W,B5,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f150w_COSMOS-Web_30mas_B5_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.39381918907853,150.6153723568971,2.249875703799257,2.499666563096367,"[150.5442621405804, 150.39381918907853, 150.46491485873855, 150.6153723568971]","[2.249875703799257, 2.3046316665178543, 2.499666563096367, 2.4449009960903205]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F150W_B5.fits.gz,478272000,352533666,352533666
JWST,F150W,B6,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f150w_COSMOS-Web_30mas_B6_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.78565630431362,150.00716157478698,2.2664167537395556,2.516176063434968,"[149.93612595515094, 149.78565630431362, 149.85667340804227, 150.00716157478698]","[2.2664167537395556, 2.321109563244642, 2.516176063434968, 2.4614784179362363]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F150W_B6.fits.gz,478272000,460235541,460235541
JWST,F150W,B7,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f150w_COSMOS-Web_30mas_B7_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.92124313872156,150.14275663077282,2.2171194032273127,2.466889460084325,"[150.07170516793067, 149.92124313872156, 149.99227697068486, 150.14275663077282]","[2.2171194032273127, 2.271827257617084, 2.466889460084325, 2.412175557891261]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F150W_B7.fits.gz,478272000,475381803,475381803
JWST,F150W,B8,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f150w_COSMOS-Web_30mas_B8_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.05682318867414,150.2783424201258,2.167809446029673,2.4175881585798864,"[150.20727591197942, 150.05682318867414, 150.12787295140552, 150.2783424201258]","[2.167809446029673, 2.2225313457975324, 2.4175881585798864, 2.3628589995022926]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F150W_B8.fits.gz,478272000,475526901,475526901
JWST,F150W,B9,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f150w_COSMOS-Web_30mas_B9_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.19239493646083,150.41391742542487,2.118487783475957,2.3682730597985366,"[150.34283667021174, 150.19239493646083, 150.26345983209853, 150.41391742542487]","[2.118487783475957, 2.1732227283926653, 2.3682730597985366, 2.313529644429799]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F150W_B9.fits.gz,478272000,474182308,474182308
JWST,F277W,A10,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_A10_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.19627860994618,150.4177403374616,1.7077106650773655,1.9574840147801997,"[150.34667870604716, 150.19627860994618, 150.26732441566188, 150.4177403374616]","[1.7077106650773655, 1.7624394946356927, 1.9574840147801997, 1.9027453511530938]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_A10.fits.gz,478272000,346716044,346716044
JWST,F277W,A1,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_A1_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.7198684312791,149.94133840710182,2.0856668828091385,2.3354251206511734,"[149.87032051647407, 149.7198684312791, 149.79086738186626, 149.94133840710182]","[2.0856668828091385, 2.140355138120515, 2.3354251206511734, 2.280731953463213]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_A1.fits.gz,478272000,458204967,458204967
JWST,F277W,A2,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_A2_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.85543939696583,150.07691879661863,2.0363747035409574,2.286142497118563,"[150.00588468003608, 149.85543939696583, 149.92645545793923, 150.07691879661863]","[2.0363747035409574, 2.0910768806788482, 2.286142497118563, 2.231434196106571]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_A2.fits.gz,478272000,475737273,475737273
JWST,F277W,A3,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_A3_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.99100431662018,150.2124906588673,1.9870709292881175,2.2368461872506997,"[150.14144111372102, 149.99100431662018, 150.0620366910527, 150.2124906588673]","[1.9870709292881175, 2.0417860290333354, 2.2368461872506997, 2.1821237519437626]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_A3.fits.gz,478272000,475845777,475845777
JWST,F277W,A4,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_A4_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.12656167292266,150.34805247673683,1.9377564610672238,2.1875370916742938,"[150.27698830077932, 150.12656167292266, 150.1976095634662, 150.34805247673683]","[1.9377564610672238, 1.9924834835344567, 2.1875370916742938, 2.13280152232863]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_A4.fits.gz,478272000,475265380,475265380
JWST,F277W,A5,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_A5_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.2621099490618,150.4836027337908,1.8884322004081782,2.13821611167579,"[150.4125247250824, 150.2621099490618, 150.33317255800088, 150.4836027337908]","[1.8884322004081782, 1.9431701451374574, 2.13821611167579, 2.083468409183219]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_A5.fits.gz,478272000,357724142,357724142
JWST,F277W,A6,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_A6_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.65409755274575,149.87553166071146,1.904918339136619,2.1546707802954277,"[149.80453167974835, 149.65409755274575, 149.72507817000968, 149.87553166071146]","[1.904918339136619, 1.959601969847152, 2.1546707802954277, 2.09998216172879]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_A6.fits.gz,478272000,442856876,442856876
JWST,F277W,A7,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_A7_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.78965229601744,150.01109702908423,1.8556313946327687,2.105392199928017,"[149.9400804398324, 149.78965229601744, 149.8606504053908, 150.01109702908423]","[1.8556313946327687, 1.910327824030329, 2.105392199928017, 2.0506895705852557]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_A7.fits.gz,478272000,459985179,459985179
JWST,F277W,A8,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_A8_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.92520173116802,150.14665460908068,1.806333866912358,2.0561009452042205,"[150.07562220840816, 149.92520173116802, 149.99621653627545, 150.14665460908068]","[1.806333866912358, 1.8610420960713687, 2.0561009452042205, 2.0013853043275294]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_A8.fits.gz,478272000,460204748,460204748
JWST,F277W,A9,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_A9_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.060744341293,150.28220288392387,1.7570266566736688,2.0067979164950267,"[150.2111554690859, 150.060744341293, 150.13177504531228, 150.28220288392387]","[1.7570266566736688, 1.8117456860590093, 2.0067979164950267, 1.952070263997172]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_A9.fits.gz,478272000,459904505,459904505
JWST,F277W,B10,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_B10_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.3279568649288,150.5494801299735,2.069155317459642,2.3189450653277466,"[150.4783859262129, 150.3279568649288, 150.3990360952696, 150.5494801299735]","[2.069155317459642, 2.123902306664829, 2.3189450653277466, 2.2641883949533446]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_B10.fits.gz,478272000,355850150,355850150
JWST,F277W,B1,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_B1_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.851461004901,150.07300099610117,2.44716363899613,2.6969192958678105,"[150.00194782839066, 149.851461004901, 149.9224960813056, 150.07300099610117]","[2.44716363899613, 2.501860932377267, 2.6969192958678105, 2.6422172422785875]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_B1.fits.gz,478272000,445290793,445290793
JWST,F277W,B2,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_B2_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.98706335393913,150.2086103635022,2.3978611807643104,2.6476287759604964,"[150.13754173574335, 149.98706335393913, 150.0581147760042, 150.2086103635022]","[2.3978611807643104, 2.452574641917741, 2.6476287759604964, 2.592909343073485]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_B2.fits.gz,478272000,463986072,463986072
JWST,F277W,B3,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_B3_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.12265817959866,150.34420972444414,2.3485451042941046,2.598322546321641,"[150.27312643503734, 150.12265817959866, 150.19372514933036, 150.34420972444414]","[2.3485451042941046, 2.4032737334320387, 2.598322546321641, 2.5435867342211047]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_B3.fits.gz,478272000,463273259,463273259
JWST,F277W,B4,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_B4_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.25824396380185,150.47979756122,2.2992163112219375,2.549001508072617,"[150.4087004088753, 150.25824396380185, 150.32932568283704, 150.47979756122]","[2.2992163112219375, 2.353959107777471, 2.549001508072617, 2.4942503176829214]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_B4.fits.gz,478272000,463941900,463941900
JWST,F277W,B5,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_B5_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.39381918907853,150.6153723568971,2.249875703799257,2.499666563096367,"[150.5442621405804, 150.39381918907853, 150.46491485873855, 150.6153723568971]","[2.249875703799257, 2.3046316665178543, 2.499666563096367, 2.4449009960903205]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_B5.fits.gz,478272000,348907694,348907694
JWST,F277W,B6,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_B6_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.78565630431362,150.00716157478698,2.2664167537395556,2.516176063434968,"[149.93612595515094, 149.78565630431362, 149.85667340804227, 150.00716157478698]","[2.2664167537395556, 2.321109563244642, 2.516176063434968, 2.4614784179362363]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_B6.fits.gz,478272000,457688066,457688066
JWST,F277W,B7,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_B7_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.92124313872156,150.14275663077282,2.2171194032273127,2.466889460084325,"[150.07170516793067, 149.92124313872156, 149.99227697068486, 150.14275663077282]","[2.2171194032273127, 2.271827257617084, 2.466889460084325, 2.412175557891261]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_B7.fits.gz,478272000,474647093,474647093
JWST,F277W,B8,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_B8_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.05682318867414,150.2783424201258,2.167809446029673,2.4175881585798864,"[150.20727591197942, 150.05682318867414, 150.12787295140552, 150.2783424201258]","[2.167809446029673, 2.2225313457975324, 2.4175881585798864, 2.3628589995022926]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_B8.fits.gz,478272000,474796665,474796665
JWST,F277W,B9,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f277w_COSMOS-Web_30mas_B9_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.19239493646083,150.41391742542487,2.118487783475957,2.3682730597985366,"[150.34283667021174, 150.19239493646083, 150.26345983209853, 150.41391742542487]","[2.118487783475957, 2.1732227283926653, 2.3682730597985366, 2.313529644429799]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F277W_B9.fits.gz,478272000,472499333,472499333
JWST,F444W,A10,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f444w_COSMOS-Web_30mas_A10_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.19627860994618,150.4177403374616,1.7077106650773655,1.9574840147801997,"[150.34667870604716, 150.19627860994618, 150.26732441566188, 150.4177403374616]","[1.7077106650773655, 1.7624394946356927, 1.9574840147801997, 1.9027453511530938]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F444W_A10.fits.gz,478272000,346988823,346988823
JWST,F444W,A1,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f444w_COSMOS-Web_30mas_A1_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.7198684312791,149.94133840710182,2.0856668828091385,2.3354251206511734,"[149.87032051647407, 149.7198684312791, 149.79086738186626, 149.94133840710182]","[2.0856668828091385, 2.140355138120515, 2.3354251206511734, 2.280731953463213]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F444W_A1.fits.gz,478272000,458305559,458305559
JWST,F444W,A2,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f444w_COSMOS-Web_30mas_A2_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.85543939696583,150.07691879661863,2.0363747035409574,2.286142497118563,"[150.00588468003608, 149.85543939696583, 149.92645545793923, 150.07691879661863]","[2.0363747035409574, 2.0910768806788482, 2.286142497118563, 2.231434196106571]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F444W_A2.fits.gz,478272000,475503038,475503038
JWST,F444W,A3,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f444w_COSMOS-Web_30mas_A3_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.99100431662018,150.2124906588673,1.9870709292881175,2.2368461872506997,"[150.14144111372102, 149.99100431662018, 150.0620366910527, 150.2124906588673]","[1.9870709292881175, 2.0417860290333354, 2.2368461872506997, 2.1821237519437626]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F444W_A3.fits.gz,478272000,475586255,475586255
JWST,F444W,A4,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f444w_COSMOS-Web_30mas_A4_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.12656167292266,150.34805247673683,1.9377564610672238,2.1875370916742938,"[150.27698830077932, 150.12656167292266, 150.1976095634662, 150.34805247673683]","[1.9377564610672238, 1.9924834835344567, 2.1875370916742938, 2.13280152232863]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F444W_A4.fits.gz,478272000,475626106,475626106
JWST,F444W,A5,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f444w_COSMOS-Web_30mas_A5_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.2621099490618,150.4836027337908,1.8884322004081782,2.13821611167579,"[150.4125247250824, 150.2621099490618, 150.33317255800088, 150.4836027337908]","[1.8884322004081782, 1.9431701451374574, 2.13821611167579, 2.083468409183219]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F444W_A5.fits.gz,478272000,357986787,357986787
JWST,F444W,A6,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f444w_COSMOS-Web_30mas_A6_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.65409755274575,149.87553166071146,1.904918339136619,2.1546707802954277,"[149.80453167974835, 149.65409755274575, 149.72507817000968, 149.87553166071146]","[1.904918339136619, 1.959601969847152, 2.1546707802954277, 2.09998216172879]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F444W_A6.fits.gz,478272000,443221784,443221784
JWST,F444W,A7,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f444w_COSMOS-Web_30mas_A7_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.78965229601744,150.01109702908423,1.8556313946327687,2.105392199928017,"[149.9400804398324, 149.78965229601744, 149.8606504053908, 150.01109702908423]","[1.8556313946327687, 1.910327824030329, 2.105392199928017, 2.0506895705852557]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F444W_A7.fits.gz,478272000,460547062,460547062
JWST,F444W,A8,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f444w_COSMOS-Web_30mas_A8_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.92520173116802,150.14665460908068,1.806333866912358,2.0561009452042205,"[150.07562220840816, 149.92520173116802, 149.99621653627545, 150.14665460908068]","[1.806333866912358, 1.8610420960713687, 2.0561009452042205, 2.0013853043275294]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F444W_A8.fits.gz,478272000,460560419,460560419
JWST,F444W,A9,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f444w_COSMOS-Web_30mas_A9_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.060744341293,150.28220288392387,1.7570266566736688,2.0067979164950267,"[150.2111554690859, 150.060744341293, 150.13177504531228, 150.28220288392387]","[1.7570266566736688, 1.8117456860590093, 2.0067979164950267, 1.952070263997172]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F444W_A9.fits.gz,478272000,460266192,460266192
JWST,F444W,B10,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f444w_COSMOS-Web_30mas_B10_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,150.3279568649288,150.5494801299735,2.069155317459642,2.3189450653277466,"[150.4783859262129, 150.3279568649288, 150.3990360952696, 150.5494801299735]","[2.069155317459642, 2.123902306664829, 2.3189450653277466, 2.2641883949533446]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F444W_B10.fits.gz,478272000,355404923,355404923
JWST,F444W,B1,/Volumes/exdisk1/data/JWST/COSMOS_v0.8/mosaic_nircam_f444w_COSMOS-Web_30mas_B1_v1.0_i2d.fits,multi_extension,19200,24910,29.999999999999936,149.851461004901,150.07300099610117,2.44716363899613,2.6969192958678105,"[150.00194782839066, 149.851461004901, 149.9224960813056, 150.07300099610117]","[2.44716363899613, 2.501860932377267, 2.6969192958678105, 2.6422172422785875]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/JWST_F444W_B1.fits.gz,478272000,445735813,445735813
