euclid_id,hst_id,jwst_id,ra_ref,dec_ref,n_epochs,has_HST,has_JWST,pm_ra_mas_yr,pm_dec_mas_yr,pm_tot_mas_yr,dra_HE_mas,ddec_HE_mas,dra_JE_mas,ddec_JE_mas
VIS_101539935_0138846,F814W_020_0194959,,149.59308540054064,1.5863624716597324,2,True,False,-1.2679610203508833,6.631544631215018,6.751674558576264,-24.725239896842226,129.31512030869285,,
VIS_101539935_0138847,F814W_021_0225264,,149.52570186879282,1.5863802278047299,2,True,False,0.744920015050886,-1.2829469027654847,1.4835290978403364,14.525940293492276,-25.017464603926953,,
VIS_101539935_0138853,F814W_020_0195021,,149.59499942777344,1.5864229643239802,2,True,False,-1.4477689677199128,-2.538996037456579,2.9227616841119617,-28.2314948705383,-49.51042273040329,,
VIS_101539935_0138854,F814W_020_0194941,,149.59460941347274,1.586414891734909,2,True,False,-31.123046470162496,23.15857574090457,38.79386100829753,-606.8994061681686,451.5922269476391,,
VIS_101539935_0138857,F814W_021_0224719,,149.50142481334913,1.5864173772594676,2,True,False,-37.8856707980301,207.86473358909663,211.28907099488802,-738.7705805615869,4053.3623049873845,,
VIS_101539935_0138866,F814W_020_0195014,,149.59511792945435,1.5864541023253171,2,True,False,-20.67912114211459,3.7610181933335807,21.018356478584064,-403.2428622712345,73.33985477000482,,
VIS_101539935_0138887,F814W_020_0195094,,149.5851893230585,1.5866337526455647,2,True,False,-1.399092939781305,-1.0515260373613098,1.7501908642758575,-27.282312325735447,-20.504757728545542,,
VIS_101539935_0138889,F814W_021_0225088,,149.49714663284803,1.5866320640823917,2,True,False,-111.0411614750728,106.29325156942515,153.71530460866379,-2165.3026487639195,2072.7184056037904,,
VIS_101539935_0138893,F814W_020_0195104,,149.59291331897597,1.5866762233891945,2,True,False,-39.85652572873418,4.223122876344776,40.07963834659634,-777.2022517103164,82.35089608872315,,
VIS_101539935_0138898,F814W_020_0195162,,149.59494197314189,1.5867226613077334,2,True,False,-4.226969474712602,-4.005360470493713,5.823245095197844,-82.42590475689573,-78.1045291746274,,
VIS_101539935_0138904,F814W_020_0195002,,149.59873860538576,1.5866803398786293,2,True,False,146.14194211545305,48.319254841544534,153.9227651574599,2849.7678712513343,942.2254694101184,,
VIS_101539935_0138906,F814W_021_0225762,,149.49721325138833,1.586805024952839,2,True,False,-189.33503211406378,-105.09279939372965,216.54618645924998,-3692.0331262242435,-2049.309588177728,,
VIS_101539935_0138910,F814W_020_0195143,,149.59477157451244,1.5867925173350008,2,True,False,34.04543179978339,16.739517210035284,37.9381452216469,663.8859200957761,326.42058559568807,,
VIS_101539935_0138918,F814W_020_0195257,,149.59490171906972,1.586862391883927,2,True,False,-5.1270571454568215,-25.63528738459553,26.142966057117206,-99.97761433640801,-499.8881039996128,,
VIS_101539935_0138925,F814W_020_0195215,,149.5937792960483,1.5868881126928105,2,True,False,-1.5095048525071384,-3.5782414137349643,3.8836086974244193,-29.4353446238892,-69.7757075678318,,
VIS_101539935_0138933,F814W_020_0194858,,149.57697740758587,1.5869563606939872,2,True,False,10.985477102003458,151.639729764214,152.03712819611692,214.21680348906742,2956.974730402173,,
VIS_101539935_0138958,F814W_020_0195353,,149.5946679057603,1.587106240110778,2,True,False,-5.556147124219562,-25.049562600023897,25.65835842992473,-108.34486892228146,-488.466470700466,,
VIS_101539935_0138976,F814W_020_0195371,,149.57672248796672,1.587291027459941,2,True,False,-1.4484607893003407,-1.9424750780590199,2.423065844549207,-28.244985391356643,-37.87826402215089,,
VIS_101539935_0138987,F814W_020_0195318,,149.59586719549296,1.5873576967727816,2,True,False,15.796112060486715,41.81692827041744,44.70092444458717,308.0241851794909,815.4301012731402,,
VIS_101539935_0139011,F814W_020_0195310,,149.59551341547947,1.5875844316575676,2,True,False,12.60559853628003,88.03257702038646,88.93051068844785,245.8091714574606,1716.635251897536,,
VIS_101539935_0139012,F814W_021_0225821,,149.52536237804793,1.5875692696213568,2,True,False,40.80198566623173,21.771370550310436,46.24710380063063,795.6387204915187,424.54172573105353,,
VIS_101539935_0139033,F814W_021_0225697,,149.49225012723005,1.5878324850778878,2,True,False,-125.45491617048134,104.01900078230634,162.96898022351354,-2446.370865324386,2028.3705152549735,,
VIS_101539935_0139037,F814W_021_0225792,,149.5011177070531,1.5878714158520881,2,True,False,131.80317020757658,85.78382503391806,157.26073990102321,2570.1618190477434,1672.7845881614023,,
