found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan
Euclid VIS,VIS_101548573_2237280,149.71939914372152,2.9474290228446383,-7.840713977813721,268.55755615234375,184681.796875,101548573,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101541380_0641002,150.79010204775858,1.8533508700858614,-8.604521751403809,442.0418395996094,183331.609375,101541380,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101542820_1036568,150.74616179347643,2.141474129106636,-8.25278091430664,368.4051818847656,182390.15625,101542820,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544260_1315818,150.74616172650596,2.1414744928589866,-8.25432014465332,357.44464111328125,180777.3125,101544260,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539937_0232225,150.04943513507965,1.50906857369027,-8.015185356140137,284.5893859863281,179917.890625,101539937,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539936_0184058,149.89065052086607,1.5606064615627664,-7.964367389678955,296.84783935546875,179736.109375,101539936,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101545700_1709903,150.84231604585716,2.4939024101556835,-8.055341720581055,305.10406494140625,178150.40625,101545700,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548577_2494489,150.6911965240847,2.8640029074126288,-8.31768798828125,384.870361328125,177457.203125,101548577,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101542820_1020814,150.8551906375467,2.089043677491676,-8.482276916503906,357.08270263671875,176784.625,101542820,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548576_2416805,150.47272284273453,2.919230696376081,-8.195117950439453,329.4524230957031,176164.25,101548576,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539939_0340334,150.62859007703892,1.4638882981905934,-7.901823997497559,278.90484619140625,176041.71875,101539939,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539937_0238279,150.05297699891736,1.5606140286867596,-7.989626884460449,277.42901611328125,175391.09375,101539937,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101547135_1844386,149.99391578491534,2.8491847497726392,-8.17341423034668,300.23175048828125,172403.71875,101547135,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539940_0383704,150.67658989371492,1.5846020511014693,-8.929244995117188,557.2757568359375,171772.53125,101539940,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548575_2325432,150.2746695816853,2.8934082559508094,-8.116874694824219,327.0907897949219,170942.28125,101548575,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539937_0229045,150.1744938046961,1.4796978100022171,-7.993091583251953,268.5448303222656,169774.484375,101539937,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539940_0386068,150.6843192655767,1.6092288131829933,-8.952055931091309,550.0878295898438,169556.953125,101539940,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101545700_1728304,150.79832885286643,2.5372368720616616,-7.947903633117676,290.1419677734375,169414.03125,101545700,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101541374_0421182,149.39222865359469,1.759527889484005,-8.06928539276123,338.9138488769531,169196.828125,101541374,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101541376_0487904,149.92388897614947,1.6110277760113332,-7.466466426849365,194.4888153076172,169123.796875,101541376,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544254_1075228,149.42611338017772,2.2541893812701304,-7.811221599578857,274.3124694824219,168021.796875,101544254,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548575_2326215,150.1797626372508,2.90097998392851,-7.994233131408691,319.9138488769531,167191.5,101548575,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101542814_0700863,149.4242469393949,2.097831508513226,-7.920026779174805,311.2496643066406,167162.828125,101542814,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539938_0284405,150.29757546073827,1.5986353395297177,-7.4555182456970215,204.52821350097656,166833.21875,101539938,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539939_0348568,150.63933908562223,1.5135699047838864,-7.883591651916504,257.8077392578125,162725.453125,101539939,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548573_2221802,149.76804461942712,2.868341497887091,-7.725741863250732,235.54446411132812,161979.328125,101548573,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539939_0354601,150.46425217217643,1.5682937750752526,-8.058116912841797,255.53834533691406,161293.046875,101539939,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548572_2217272,149.56199165827417,2.92118556193699,-8.672788619995117,482.5931701660156,160807.046875,101548572,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548576_2415857,150.48109738934767,2.9099901220690225,-8.028100967407227,300.5494384765625,160709.296875,101548576,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101541380_0615210,150.6847482439538,1.7426749215390043,-8.485337257385254,387.11614990234375,160551.828125,101541380,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101547139_2164932,150.82115553008268,2.8192727803309108,-8.033884048461914,307.698974609375,160023.96875,101547139,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548576_2417927,150.4768365827319,2.9295581291173645,-7.933878421783447,299.2232666015625,160000.171875,101548576,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539937_0229643,149.95143391173465,1.485386496619697,-7.808743476867676,250.95217895507812,158652.390625,101539937,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539939_0339971,150.40484138197425,1.4627036975438157,-7.883520603179932,250.18051147460938,157911.234375,101539939,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544254_1048427,149.45626968803455,2.1499915717683797,-7.712175369262695,255.27349853515625,156360.046875,101544254,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101547139_2164475,150.8949355282776,2.8146677506593143,-8.56793212890625,296.204833984375,154046.25,101547139,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539937_0237858,150.12499778286193,1.5573749350864758,-7.930159568786621,242.26658630371094,153161.34375,101539937,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539938_0278109,150.21565659365905,1.560095720909282,-7.580094337463379,187.59996032714844,153024.890625,101539938,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101545700_1721564,150.89607238527404,2.521956663294075,-7.933908462524414,257.8600769042969,150564.609375,101545700,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548573_2235728,149.7209637841997,2.942796718862749,-7.6283111572265625,217.0962371826172,149292.84375,101548573,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548575_2325747,150.25153649223034,2.896232893934849,-8.02620792388916,283.4675598144531,148144.15625,101548575,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548577_2494492,150.6945893163925,2.864059609986885,-8.005321502685547,319.3458557128906,147244.953125,101548577,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544260_1352508,150.7807999071113,2.248517888307086,-7.399654865264893,289.66107177734375,146495.84375,101544260,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544260_1360545,150.7989040554358,2.2738255177119218,-7.982513904571533,289.2410888671875,146283.4375,101544260,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539937_0234378,150.10763153696385,1.527636259429265,-7.759607315063477,230.9025421142578,145976.96875,101539937,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544254_1067519,149.4281395848017,2.223929532619277,-7.8135294914245605,236.4761505126953,144846.296875,101544254,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101541375_0476380,149.44198405896742,1.8165564429186938,-7.502693176269531,179.17605590820312,139644.640625,101541375,False,True,False,True,False,False,False,True,True
