found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,veto_gaia,veto_peak,veto_local,veto_any,sharpness
JWST F115W,F115W_A7_0473358,149.81981602947567,1.9698460191056804,-6.820798397064209,81.62027740478516,2759.107421875,A7,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7467132210731506
Euclid VIS,VIS_101547135_1829456,149.98991146924038,2.7951684291510457,-3.499925374984741,4.769030570983887,2738.54638671875,101547135,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7636593580245972
Euclid VIS,VIS_101542817_0843740,150.18134187707744,2.04596878610338,-3.1300737857818604,3.719834089279175,2734.82080078125,101542817,True,True,True,True,False,False,False,True,True,False,False,False,False,0.8070894479751587
JWST F115W,F115W_B6_0975403,149.842403168389,2.3005794888700533,-7.768921852111816,81.4320297241211,2733.67138671875,B6,False,True,False,True,False,True,True,True,True,False,False,False,False,0.5697482228279114
JWST F115W,F115W_A7_0475364,149.9626930038825,1.9312984499116692,-6.574764728546143,80.78732299804688,2730.9501953125,A7,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7657288908958435
Euclid VIS,VIS_101544258_1276930,150.3383503867525,2.3620848684534272,-3.2579076290130615,3.7951736450195312,2730.21923828125,101544258,False,True,True,True,False,False,False,True,True,False,False,False,False,0.7697295546531677
Euclid VIS,VIS_101541376_0515726,149.67088913026078,1.7955553172293734,-3.0807688236236572,3.1179280281066895,2711.291259765625,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7463070750236511
JWST F115W,F115W_B4_0907433,150.37243317439209,2.4589986649376345,-6.900242805480957,80.09156799316406,2703.637451171875,B4,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6465044021606445
JWST F115W,F115W_A3_0279872,150.17858552717257,2.1864068456331456,-6.407995700836182,78.43112182617188,2701.27490234375,A3,False,True,False,True,False,True,True,True,True,False,False,False,False,0.778466522693634
Euclid VIS,VIS_101542818_0863243,150.30160005500403,1.8830924661780895,-3.410114288330078,4.131639003753662,2700.024169921875,101542818,True,True,True,True,False,False,True,True,True,False,False,False,False,0.7600249648094177
Euclid VIS,VIS_101545698_1577614,150.30726998829425,2.4383357430195005,-3.3225347995758057,4.2974162101745605,2693.6630859375,101545698,False,True,True,True,False,False,False,True,True,False,False,False,False,0.7878721356391907
Euclid VIS,VIS_101541379_0572409,150.61374526326648,1.7802131837838604,-4.2776265144348145,4.011279106140137,2691.50830078125,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6331760883331299
JWST F115W,F115W_B8_1117904,150.1178875659189,2.257413175994444,-6.94835090637207,77.65408325195312,2689.943359375,B8,False,True,False,True,False,True,False,True,True,False,False,False,False,0.700527012348175
JWST F115W,F115W_A3_0213128,150.10874440195084,2.032581932072092,-6.698854446411133,78.04299926757812,2687.9072265625,A3,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7591661214828491
JWST F115W,F115W_A7_0494700,149.85362424148593,2.0351174296227965,-5.96345329284668,79.49005126953125,2687.096923828125,A7,False,True,False,True,True,True,False,True,True,False,False,False,False,0.8233993053436279
Euclid VIS,VIS_101544256_1167975,149.9642813928211,2.3451828281081037,-3.0015742778778076,3.031621217727661,2672.896728515625,101544256,True,True,True,True,False,False,True,True,True,False,False,False,False,0.7599228620529175
Euclid VIS,VIS_101545698_1585808,150.24082917288825,2.504155659922935,-3.3424875736236572,4.219480991363525,2644.8125,101545698,False,True,True,True,False,False,True,True,True,False,False,False,False,0.7672507166862488
Euclid VIS,VIS_101541379_0572914,150.67151594965836,1.7845811721501765,-3.2115423679351807,3.934145212173462,2639.752685546875,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.80132657289505
JWST F115W,F115W_A7_0458292,149.80653721544905,1.9168141944961627,-6.416253089904785,78.08711242675781,2639.671875,A7,False,True,False,True,True,True,True,True,True,False,False,False,False,0.7767950892448425
JWST F115W,F115W_A8_0555693,149.97299834092976,1.9886993577539036,-6.469169616699219,78.53428649902344,2638.775390625,A8,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7627968192100525
JWST F115W,F115W_A10_0077492,150.24328932522255,1.7647572675475036,-6.6942644119262695,77.8362808227539,2631.676513671875,A10,False,True,False,True,True,True,False,True,True,False,False,False,False,0.7127298712730408
JWST F115W,F115W_A3_0208335,149.99870146808374,2.0547370959480182,-6.179841995239258,76.39249420166016,2631.061767578125,A3,False,True,False,True,False,True,True,True,True,False,False,False,False,0.8451470136642456
JWST F115W,F115W_A3_0213189,150.08388327137462,2.0430272877076097,-6.410994052886963,76.29589080810547,2627.734619140625,A3,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7719275951385498
Euclid VIS,VIS_101544258_1248278,150.3534721767573,2.160901284030541,-3.4118800163269043,3.646275758743286,2623.10302734375,101544258,False,True,True,True,False,False,True,True,True,False,False,False,False,0.7047830820083618
Euclid VIS,VIS_101544258_1280271,150.34384358066845,2.3870895802898273,-3.178859233856201,3.641275644302368,2619.506103515625,101544258,False,True,True,True,False,False,False,True,True,False,False,False,False,0.7695457935333252
JWST F115W,F115W_A5_0360372,150.3007400343191,2.0008154017627153,-6.805401802062988,78.18522644042969,2593.75537109375,A5,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6413045525550842
Euclid VIS,VIS_101544257_1227727,150.0902395318446,2.3719157226071217,-3.8189034461975098,3.219663143157959,2581.517822265625,101544257,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6781197190284729
JWST F115W,F115W_B8_1118832,150.22580858830932,2.221958762470184,-6.448648452758789,74.48593139648438,2580.1982421875,B8,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7624148726463318
Euclid VIS,VIS_101544257_1229170,150.21654340759753,2.3818478821417366,-2.9921464920043945,3.212128162384033,2575.476318359375,101544257,True,True,True,True,False,False,True,True,True,False,False,False,False,0.786007821559906
JWST F115W,F115W_A5_0374058,150.41155399641744,2.0150300863029558,-6.593341827392578,77.56742858886719,2573.26025390625,A5,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7067614197731018
JWST F115W,F115W_A7_0474106,149.9515860689191,1.9253385924088982,-6.549566268920898,76.05908966064453,2571.115966796875,A7,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7348254919052124
Euclid VIS,VIS_101545696_1505319,149.75348433431753,2.561642802251887,-3.1158499717712402,3.5731403827667236,2559.732177734375,101545696,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7886561751365662
JWST F115W,F115W_B8_1150032,150.1299663000313,2.364653930885777,-7.408068656921387,73.85070037841797,2558.19384765625,B8,False,True,False,True,True,True,False,True,True,False,False,False,False,0.6389058232307434
JWST F115W,F115W_A3_0273766,150.18486498058988,2.168621725974592,-7.617515563964844,74.15570068359375,2554.0234375,A3,False,True,False,True,False,True,True,True,True,False,False,False,False,0.5737670660018921
Euclid VIS,VIS_101542818_0935186,150.45570172796727,2.0745416121198352,-3.2688441276550293,3.888383388519287,2541.056884765625,101542818,True,True,True,True,False,False,False,True,True,False,False,False,False,0.7887906432151794
Euclid VIS,VIS_101541376_0498930,149.69242769455693,1.6850351529844327,-2.989008903503418,2.9199910163879395,2539.169189453125,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7556672096252441
JWST F115W,F115W_B8_1103102,150.16258980574563,2.1863876720072413,-6.438869953155518,72.89547729492188,2525.104736328125,B8,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7355791330337524
JWST F115W,F115W_A3_0209056,150.1105248681685,2.0154050203507357,-6.425405502319336,73.26174926757812,2523.234619140625,A3,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7667608857154846
Euclid VIS,VIS_101547135_1803096,149.9702818681957,2.667886080188929,-3.2471694946289062,4.371531963348389,2510.28857421875,101547135,False,True,True,True,False,False,True,True,True,False,False,False,False,0.8107620477676392
JWST F115W,F115W_B3_0856842,150.18487662694602,2.5520239332354886,-6.796045303344727,73.81222534179688,2499.420654296875,B3,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7467494606971741
JWST F115W,F115W_A9_0630834,150.26772662863547,1.9398197269321489,-6.609499931335449,73.697021484375,2494.92724609375,A9,False,True,False,True,False,True,False,True,True,False,False,False,False,0.7161250710487366
JWST F115W,F115W_A6_0404243,149.71145980589725,1.9783096273441607,-6.626230239868164,73.44221496582031,2489.907470703125,A6,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7575205564498901
Euclid VIS,VIS_101545697_1546913,150.25266636028985,2.486393109075265,-3.1708807945251465,3.5676932334899902,2487.49853515625,101545697,True,True,True,True,False,False,True,True,True,False,False,False,False,0.7734718918800354
Euclid VIS,VIS_101541375_0480333,149.55647712567009,1.845736204218223,-3.159064292907715,3.1889426708221436,2485.369873046875,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7254369258880615
JWST F115W,F115W_B10_0710158,150.4556969998726,2.143132566583198,-6.43510627746582,75.48313903808594,2483.0869140625,B10,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7467005848884583
Euclid VIS,VIS_101542817_0797623,150.11632559946943,1.8692820426925154,-3.1073949337005615,3.359299898147583,2469.756103515625,101542817,False,True,True,True,False,False,False,True,True,False,False,False,False,0.7678727507591248
Euclid VIS,VIS_101544256_1165785,149.9310061200154,2.3372945413660178,-3.0407497882843018,2.796227216720581,2465.356201171875,101544256,False,True,True,True,False,False,True,True,True,False,False,False,False,0.7271612882614136
Euclid VIS,VIS_101544258_1243834,150.19995167454312,2.1433592219430895,-3.1122634410858154,3.426095724105835,2464.707275390625,101544258,False,True,True,True,False,False,False,True,True,False,False,False,False,0.7729074358940125
Euclid VIS,VIS_101544258_1280672,150.30986292964417,2.3900986930163315,-3.14280366897583,3.418178081512451,2459.011474609375,101544258,True,True,True,True,False,False,False,True,True,False,False,False,False,0.7616260051727295
Euclid VIS,VIS_101541375_0446202,149.65595953618225,1.6153596494294182,-2.98809552192688,3.1498632431030273,2454.912353515625,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7934083342552185
Euclid VIS,VIS_101544256_1153264,149.72951902610055,2.2720002249408155,-3.726525068283081,2.772876024246216,2444.76806640625,101544256,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6636936664581299
JWST F115W,F115W_B9_1188578,150.3598409521713,2.2020195848680686,-6.439682960510254,71.39225006103516,2443.66064453125,B9,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7668294906616211
JWST F115W,F115W_B1_0684410,150.02763854024903,2.6003133123991007,-6.668168067932129,72.74837493896484,2433.883544921875,B1,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6660646200180054
JWST F115W,F115W_A2_0189589,149.95268894685304,2.237390843089445,-6.650715351104736,71.84233856201172,2433.421142578125,A2,False,True,False,True,False,True,True,True,True,False,False,False,False,0.740237295627594
Euclid VIS,VIS_101542817_0839638,149.99270529768526,2.012997179684977,-3.0904271602630615,3.3078231811523438,2431.910400390625,101542817,True,True,True,True,False,False,False,True,True,False,False,False,False,0.7750890851020813
JWST F115W,F115W_B7_1097123,150.06261751888323,2.429238829834208,-6.252760887145996,71.32282257080078,2421.6552734375,B7,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7931722402572632
JWST F115W,F115W_B2_0783030,150.03141745930478,2.560433324282765,-6.641091823577881,71.9825439453125,2413.233154296875,B2,False,True,False,True,True,True,True,True,True,False,False,False,False,0.7224437594413757
JWST F115W,F115W_A2_0179187,150.03700222091578,2.1661047358697365,-7.502379417419434,71.07709503173828,2407.501220703125,A2,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6153646111488342
Euclid VIS,VIS_101539939_0359355,150.4225025682967,1.6125929211922168,-3.3535170555114746,3.8124122619628906,2406.353515625,101539939,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7313270568847656
Euclid VIS,VIS_101541375_0454843,149.4722169330107,1.6746565594221234,-3.0563042163848877,3.081045389175415,2401.27783203125,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7737871408462524
Euclid VIS,VIS_101544256_1149003,149.7361716743872,2.2462631648519014,-2.9119417667388916,2.710702419281006,2389.951416015625,101544256,False,True,False,True,False,False,False,True,True,False,False,False,False,0.747959554195404
JWST F115W,F115W_A4_0319643,150.28295161872936,2.062127085535711,-6.365750312805176,70.1597671508789,2376.314697265625,A4,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7833061218261719
Euclid VIS,VIS_101544255_1111781,149.64824937415722,2.161200732794841,-3.3913090229034424,4.985193252563477,2375.66357421875,101544255,False,True,False,True,False,False,False,True,True,False,False,False,False,0.5883315205574036
JWST F115W,F115W_B3_0862969,150.24822622232927,2.5613369811783375,-6.4937663078308105,70.01338195800781,2370.78466796875,B3,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7450360059738159
Euclid VIS,VIS_101544256_1167070,149.9823687232617,2.342323012929037,-2.739427328109741,2.6847846508026123,2367.100341796875,101544256,True,True,True,True,False,False,False,True,True,False,False,False,False,0.8038914799690247
JWST F115W,F115W_B10_0730758,150.4299088836152,2.2697449283932007,-7.407956600189209,71.66808319091797,2357.587158203125,B10,False,True,False,True,False,True,True,True,True,False,False,False,False,0.627132773399353
