found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,vetoed_by_sat_v2,sharpness
Euclid VIS,VIS_101545696_1484761,149.91429697518703,2.510732286985243,-1.2373889684677124,0.2668992877006531,191.20175170898438,101545696,False,True,True,True,False,False,True,True,True,False,0.627243161201477
Euclid VIS,VIS_101547136_1898528,150.12739594608354,2.622407916313712,-1.735345721244812,0.36830565333366394,191.17147827148438,101547136,True,True,True,True,False,False,False,True,True,False,0.6224225759506226
Euclid VIS,VIS_101547136_1900593,150.07591450385266,2.6420969639059306,-1.5978230237960815,0.3679826855659485,191.00384521484375,101547136,False,True,False,True,False,False,False,True,True,False,0.6418939828872681
Euclid VIS,VIS_101541375_0461312,149.4680725963089,1.7162732616745815,-1.0223876237869263,0.24498321115970612,190.93283081054688,101541375,False,True,False,True,False,False,False,True,True,False,0.6410401463508606
JWST F115W,F115W_B8_1123026,150.15120326772626,2.2768143088122073,-4.480481147766113,5.5118536949157715,190.9310302734375,B8,False,True,False,True,True,True,True,True,True,False,0.6242760419845581
JWST F115W,F115W_A6_0424196,149.7952686667488,2.020511302390079,-4.418954849243164,5.6312432289123535,190.91574096679688,A6,False,True,False,True,False,True,True,True,True,False,0.6664931774139404
Euclid VIS,VIS_101541379_0565083,150.42849991562025,1.7183315166051578,-1.0950582027435303,0.28413718938827515,190.6518096923828,101541379,False,True,False,True,False,False,False,True,True,False,0.6633838415145874
JWST F115W,F115W_A4_0327720,150.32982771398994,2.0849195197853443,-4.81941032409668,5.627457618713379,190.60226440429688,A4,False,True,False,True,True,True,True,True,True,False,0.5914373993873596
Euclid VIS,VIS_101545697_1546848,149.9851588848316,2.485870682425553,-1.0947293043136597,0.27333304286003113,190.57568359375,101545697,True,True,True,True,False,False,True,True,True,False,0.6495041251182556
Euclid VIS,VIS_101542816_0777480,149.90193263199592,2.0343548721131577,-1.0292718410491943,0.2704765498638153,190.53421020507812,101542816,False,True,True,True,False,False,True,True,True,False,0.6874677538871765
Euclid VIS,VIS_101541375_0473267,149.66493092626365,1.7953598892412774,-0.8314478993415833,0.2443760484457016,190.4596405029297,101541375,False,True,False,True,False,False,False,True,True,False,0.6654127240180969
Euclid VIS,VIS_101541375_0483987,149.63374675320497,1.8701014296041036,-0.929061233997345,0.24416889250278473,190.29818725585938,101541375,False,True,False,True,False,False,False,True,True,False,0.6413395404815674
Euclid VIS,VIS_101544257_1190099,150.07394190886455,2.12227544322267,-0.6278753280639648,0.2372599095106125,190.23439025878906,101544257,True,True,True,True,False,False,False,True,True,False,0.6929740309715271
JWST F115W,F115W_B4_0881572,150.288740380013,2.391445321956974,-5.334753513336182,5.634669303894043,190.2085723876953,B4,False,True,False,True,True,True,True,True,True,False,0.6693831086158752
Euclid VIS,VIS_101541379_0574455,150.6366837639994,1.797950345554175,-1.4182069301605225,0.283400297164917,190.15736389160156,101541379,False,True,False,True,False,False,False,True,True,False,0.6021965146064758
JWST F115W,F115W_A7_0461520,149.83407257529257,1.913590358498039,-4.12375545501709,5.622679710388184,190.0701446533203,A7,False,True,False,True,True,True,False,True,True,False,0.6871384382247925
Euclid VIS,VIS_101544257_1191200,150.07525857625456,2.1297215732388817,-1.8317689895629883,0.237007737159729,190.03221130371094,101544257,False,True,True,True,False,False,False,True,True,False,0.6550818085670471
Euclid VIS,VIS_101545697_1566576,150.02183133269537,2.63417311542747,-1.2050331830978394,0.2724928855895996,189.98989868164062,101545697,True,True,True,True,False,False,True,True,True,False,0.6333103179931641
JWST F115W,F115W_B10_0742070,150.4902115595411,2.2726337812822477,-3.8262739181518555,5.773772239685059,189.9335174560547,B10,False,True,False,True,False,True,True,True,True,False,0.6972103118896484
Euclid VIS,VIS_101544256_1178853,149.74747589638196,2.373767436053172,-0.747584342956543,0.21542370319366455,189.93312072753906,101544256,False,True,False,True,False,False,False,True,True,False,0.6632455587387085
Euclid VIS,VIS_101544258_1274403,150.32619651344538,2.3429581131162203,-1.0926580429077148,0.26381516456604004,189.78662109375,101544258,False,True,True,True,False,False,True,True,True,False,0.6366882920265198
Euclid VIS,VIS_101541376_0491658,149.79850432815635,1.6328801083764837,-0.9782317280769348,0.21818549931049347,189.72999572753906,101541376,False,True,False,True,False,False,False,True,True,False,0.6112794280052185
Euclid VIS,VIS_101544256_1180692,149.91227897556163,2.37756439923322,-0.927783727645874,0.21519041061401367,189.72743225097656,101544256,True,True,True,True,False,False,True,True,True,False,0.6588951945304871
JWST F115W,F115W_A7_0467638,149.87225495354107,1.932692922188358,-4.707262992858887,5.6106414794921875,189.6632080078125,A7,False,True,False,True,False,True,False,True,True,False,0.626630961894989
Euclid VIS,VIS_101544260_1314211,150.7203432463345,2.1362226421758552,-1.2199530601501465,0.3748978078365326,189.604248046875,101544260,False,True,False,True,False,False,False,True,True,False,0.6921361088752747
Euclid VIS,VIS_101544258_1243624,150.4032896329126,2.1426751909130726,-1.2708686590194702,0.26352646946907043,189.57894897460938,101544258,False,True,True,True,False,False,True,True,True,False,0.6812799572944641
JWST F115W,F115W_B9_1222052,150.31816659627415,2.3343027829691123,-4.553720474243164,5.536265850067139,189.49891662597656,B9,False,True,False,True,False,True,True,True,True,False,0.6722177863121033
JWST F115W,F115W_B7_1079142,149.983256408289,2.4010560959088867,-4.717652320861816,5.580009937286377,189.46054077148438,B7,False,True,False,True,False,True,True,True,True,False,0.6110286116600037
Euclid VIS,VIS_101547135_1810332,150.01182620339085,2.694509253830673,-1.4201679229736328,0.32984450459480286,189.4084014892578,101547135,False,True,False,True,False,False,False,True,True,False,0.6614260673522949
Euclid VIS,VIS_101544256_1130369,149.96548337385988,2.1234754217215714,-0.7334258556365967,0.21473781764507294,189.32839965820312,101544256,True,True,True,True,False,False,True,True,True,False,0.6704499125480652
JWST F115W,F115W_A6_0435248,149.78492873978064,2.0676119470506347,-5.319988250732422,5.579921245574951,189.17576599121094,A6,False,True,False,True,True,True,True,True,True,False,0.6093913316726685
Euclid VIS,VIS_101547138_2083997,150.5618282164934,2.6267913510095138,-1.7623263597488403,0.49560490250587463,189.0798797607422,101547138,False,True,False,True,False,False,False,True,True,False,0.6941863894462585
Euclid VIS,VIS_101544257_1209832,150.1164585916306,2.2502221027191687,-0.9256290197372437,0.23561552166938782,188.91592407226562,101544257,False,True,True,True,False,False,False,True,True,False,0.6673173904418945
JWST F115W,F115W_B6_0999543,149.90127728641812,2.3570643089756245,-4.543484687805176,5.626421928405762,188.8788604736328,B6,False,True,False,True,False,True,True,True,True,False,0.6324940323829651
Euclid VIS,VIS_101541375_0483722,149.50752954322778,1.868236674766522,-0.5496343374252319,0.24224916100502014,188.802001953125,101541375,False,True,False,True,False,False,False,True,True,False,0.6904918551445007
JWST F115W,F115W_B10_0707581,150.356379421258,2.1665082886963005,-4.734220027923584,5.738213062286377,188.76377868652344,B10,False,True,False,True,False,True,True,True,True,False,0.6576309204101562
JWST F115W,F115W_A7_0464905,149.9500868255958,1.8910890346268932,-4.4288249015808105,5.583460330963135,188.74436950683594,A7,False,True,False,True,True,True,True,True,True,False,0.631957471370697
Euclid VIS,VIS_101542817_0837461,150.12368625358386,1.9967429933324954,-1.3642909526824951,0.256609708070755,188.65936279296875,101542817,False,True,True,True,False,False,True,True,True,False,0.6224863529205322
Euclid VIS,VIS_101542817_0851022,150.1280522815819,2.105039953828354,-1.062726616859436,0.2565774917602539,188.63568115234375,101542817,True,True,True,True,False,False,True,True,True,False,0.6346582770347595
JWST F115W,F115W_A1_0022006,149.88848298458328,2.1448018445330415,-3.780019760131836,5.3208465576171875,188.6022186279297,A1,False,True,False,True,False,True,True,True,True,False,0.6975355744361877
Euclid VIS,VIS_101541379_0554640,150.68219640222827,1.6223296260779696,-1.0967352390289307,0.280765175819397,188.3892364501953,101541379,False,True,False,True,False,False,False,True,True,False,0.6752612590789795
Euclid VIS,VIS_101542817_0839615,149.98870737574947,2.012848995718123,-0.5746939182281494,0.25622597336769104,188.3772430419922,101542817,False,True,True,True,False,False,True,True,True,False,0.6905138492584229
JWST F115W,F115W_B2_0796777,150.1960382956372,2.569033076961967,-4.6021623611450195,5.608212471008301,188.01675415039062,B2,False,True,False,True,False,True,True,True,True,False,0.6440045833587646
JWST F115W,F115W_B2_0767019,150.15200291142807,2.455309197417732,-4.648382186889648,5.6059393882751465,187.9405517578125,B2,False,True,False,True,False,True,True,True,True,False,0.6573957204818726
Euclid VIS,VIS_101547136_1905809,150.15948118398478,2.6927459324346072,-1.6176984310150146,0.3618919253349304,187.84239196777344,101547136,False,True,False,True,False,False,False,True,True,False,0.6255230903625488
JWST F115W,F115W_B1_0677656,149.94843416354524,2.59750812279956,-4.52592658996582,5.61375093460083,187.81471252441406,B1,False,True,False,True,True,True,True,True,True,False,0.6916836500167847
JWST F115W,F115W_A5_0374629,150.3138129921127,2.0540436114313705,-4.427095890045166,5.659559726715088,187.75303649902344,A5,False,True,False,True,False,True,True,True,True,False,0.6606420874595642
Euclid VIS,VIS_101547135_1793998,150.01892962151328,2.628658353015817,-1.1214267015457153,0.32680976390838623,187.66575622558594,101547135,True,True,True,True,False,False,True,True,True,False,0.6469551920890808
Euclid VIS,VIS_101541376_0502552,149.78433391409473,1.7096132466459861,-0.9762700796127319,0.21576811373233795,187.6278839111328,101541376,False,True,False,True,False,False,False,True,True,False,0.6668056845664978
JWST F115W,F115W_A7_0468715,149.8802859719197,1.9339653831670462,-4.744356155395508,5.54998254776001,187.6126708984375,A7,False,True,False,True,False,True,True,True,True,False,0.6519054174423218
Euclid VIS,VIS_101541375_0457764,149.50890156879822,1.6938425189603334,-0.8267852663993835,0.24070072174072266,187.59518432617188,101541375,False,True,False,True,False,False,False,True,True,False,0.6879013180732727
Euclid VIS,VIS_101545699_1631199,150.49920580010945,2.5265413893695525,-1.5609885454177856,0.4023454189300537,187.58892822265625,101545699,False,True,False,True,False,False,False,True,True,False,0.6773828864097595
Euclid VIS,VIS_101547137_1998907,150.50842077459794,2.673149536864369,-1.2889978885650635,0.3512859642505646,187.49034118652344,101547137,False,True,False,True,False,False,False,True,True,False,0.6542784571647644
JWST F115W,F115W_A9_0600093,150.20233744198978,1.847683103273822,-4.354554176330566,5.5367865562438965,187.4414825439453,A9,False,True,False,True,False,True,True,True,True,False,0.6471500992774963
JWST F115W,F115W_B8_1115688,150.08031803745862,2.265925033231819,-4.445862770080566,5.409732818603516,187.3935546875,B8,False,True,False,True,False,True,True,True,True,False,0.6459157466888428
Euclid VIS,VIS_101544258_1271152,150.42900592077896,2.3197681693248633,-1.1219335794448853,0.2603078782558441,187.26351928710938,101544258,False,True,True,True,False,False,False,True,True,False,0.6607543230056763
JWST F115W,F115W_B1_0656779,150.00761242088225,2.510672704687206,-4.204288482666016,5.593947410583496,187.15216064453125,B1,False,True,False,True,False,True,True,True,True,False,0.6935167908668518
JWST F115W,F115W_A4_0323529,150.27318329204155,2.091303970431079,-4.4064040184021,5.524180889129639,187.10427856445312,A4,False,True,False,True,False,True,True,True,True,False,0.6872202157974243
JWST F115W,F115W_B3_0839849,150.3083238653462,2.4531145864710995,-4.661050796508789,5.521144866943359,186.9563446044922,B3,False,True,False,True,False,True,True,True,True,False,0.6233847737312317
JWST F115W,F115W_B9_1171176,150.21298160065749,2.1800793714001525,-4.290925025939941,5.461974143981934,186.95602416992188,B9,False,True,False,True,False,True,True,True,True,False,0.6774251461029053
Euclid VIS,VIS_101545698_1572441,150.37174403882972,2.3989540040836506,-1.1853878498077393,0.2981169521808624,186.86265563964844,101545698,False,True,True,True,False,False,True,True,True,False,0.667102038860321
Euclid VIS,VIS_101544258_1252865,150.35451794301395,2.1877178846972956,-0.8552248477935791,0.2597115635871887,186.83453369140625,101544258,False,True,True,True,False,False,True,True,True,False,0.6894528269767761
Euclid VIS,VIS_101547137_2017919,150.49123979430746,2.747356697070086,-1.4648196697235107,0.3499121069908142,186.757080078125,101547137,False,True,False,True,False,False,False,True,True,False,0.6441829800605774
JWST F115W,F115W_A1_0014956,149.8741233779275,2.1301315977813795,-4.297962188720703,5.265522003173828,186.6411895751953,A1,False,True,False,True,False,True,True,True,True,False,0.6849063634872437
Euclid VIS,VIS_101542818_0896559,150.3511175002388,1.9681671482940373,-1.197235345840454,0.2854379713535309,186.53358459472656,101542818,False,True,True,True,False,False,True,True,True,False,0.6293266415596008
Euclid VIS,VIS_101547135_1836136,150.00372054146052,2.818452702899586,-1.2804148197174072,0.3247051239013672,186.45718383789062,101547135,False,True,False,True,False,False,False,True,True,False,0.6608166694641113
JWST F115W,F115W_B7_1078480,150.0306737695364,2.38259678605476,-4.981793403625488,5.490260601043701,186.4132537841797,B7,False,True,False,True,True,True,True,True,True,False,0.6228249073028564
Euclid VIS,VIS_101545697_1547351,150.19488847711577,2.4901958689165937,-1.4967690706253052,0.2672642767429352,186.3443603515625,101545697,False,True,True,True,False,False,False,True,True,False,0.6441828608512878
Euclid VIS,VIS_101545697_1534283,150.1584598457815,2.3859510582971,-1.3471345901489258,0.26725444197654724,186.33750915527344,101545697,False,True,True,True,False,False,False,True,True,False,0.5792087912559509
Euclid VIS,VIS_101545697_1555316,150.11180853610827,2.553118251367692,-1.5777866840362549,0.2665887475013733,185.8733673095703,101545697,False,True,True,True,False,False,True,True,True,False,0.6364545226097107
Euclid VIS,VIS_101541375_0469513,149.58636057119588,1.769244594548563,-1.168182134628296,0.23844577372074127,185.83775329589844,101541375,False,True,False,True,False,False,False,True,True,False,0.629837691783905
JWST F115W,F115W_A7_0474733,149.91842611728862,1.9416863967573539,-4.520323276519775,5.494810104370117,185.74761962890625,A7,False,True,False,True,False,True,True,True,True,False,0.669985294342041
